,Category,Subcategory,Difficulty,Solution,Prerequisite,Hint,Task,Sample Input,Sample Output,Cyclomatic Complexity,Halstead Difficulty,Halstead Effort,Halstead Volume,Halstead Time,SLoC,Logical SLoC,Number of Functions,Number of Classes,Number of Lines,Number of Comments,Diff SLoC LLoC,Maintainability Index,Student ID,Demanding,Effort,Satisfied,Stress,Exercise ID,Num of Bursts,Total Keystrokes,Total Time,Avg. Latency,Num of Deletions,Num of Insertions,Edit Ratio,Freq of nan,Freq of Enter,Freq of KeyD,Freq of KeyE,Freq of KeyF,Freq of Space,Freq of KeyC,Freq of KeyO,Freq of KeyU,Freq of KeyN,Freq of KeyT,Freq of ShiftLeft,Freq of Minus,Freq of KeyV,Freq of KeyW,Freq of KeyL,Freq of KeyS,Freq of Digit9,Freq of KeyR,Freq of ArrowRight,Freq of Backspace,Freq of Tab,Freq of ArrowLeft,Freq of Semicolon,Freq of ArrowDown,Freq of Equal,Freq of BracketLeft,Freq of BracketRight,Freq of Quote,Freq of KeyA,Freq of Comma,Freq of KeyI,Freq of KeyG,Freq of Digit0,Freq of Backslash,Freq of KeyP,Freq of Digit1,Freq of KeyM,Freq of ArrowUp,Freq of Period,Freq of ControlLeft,Freq of Delete,Freq of KeyH,Freq of KeyJ,Freq of Digit2,Freq of KeyB,Freq of Digit3,Freq of Digit5,Freq of Digit6,Freq of KeyZ,Freq of ShiftRight,Freq of KeyX,Freq of KeyY,Freq of Slash,Freq of Digit4,Freq of Digit7,Freq of Digit8,Freq of KeyQ,Freq of Insert,Freq of Home,Freq of MetaLeft,Freq of KeyK,Freq of NumpadSubtract,Freq of MetaRight,Freq of Numpad0,Freq of End,Freq of AltLeft,Freq of Backquote,Freq of CapsLock,Freq of Numpad4,Freq of PageDown,Freq of Escape,Freq of NumpadAdd,Freq of Numpad1,Freq of Numpad2,Freq of NumpadMultiply,Freq of NumpadDecimal,Freq of Numpad5,Freq of Numpad6,Freq of NumpadEnter,Freq of Numpad3,Freq of Numpad8,Freq of Numpad7,Freq of ControlRight,Freq of PageUp,Short Pause,Num of Code Executions,Num of AI Feedback Calls,Num of Editor Actives,Num of Editor Inactives,Large Editor Deactives,Medium Editor Deactives,Small Editor Deactives,Large Editor Deactive Time (Mean),Medium Editor Deactive Time (Mean),Small Editor Deactive Time (Mean),Num of Page Actives,Num of Page Inactives,Large Page Deactives,Medium Page Deactives,Small Page Deactives,Large Page Deactive Time (Mean),Medium Page Deactive Time (Mean),Small Page Deactive Time (Mean),Final Grade,Function Definition,Recursion,Conditional Statements,Loops,Class Definition,Instance Variables,Mathematical Operations,List Operations,String Operations,Nested Data Structures,Error Handling,State Management,Mathematical Sequences,Cognitive Load
95,recursion,defining_a_recursive_function,hard,"def flatten_list(lst):
    flat_list = []
    for item in lst:
        if isinstance(item, list):
            flat_list.extend(flatten_list(item))
        else:
            flat_list.append(item)
    return flat_list

# Example usage:
print(flatten_list([1, [2, [3, 4], [[5]], 6, 7], 8])) # Outputs: [1, 2, 3, 4, 5, 6, 7, 8]","Students should know how to use lists, loops, recursion, and type checking with `isinstance`.","Use a for loop to iterate through each element. For each list found, call the function recursively; otherwise, add the element to the resulting list.",Develop a Python program that defines a recursive function named `flatten_list` which takes a list with nested lists of arbitrary depth and returns a flat list containing all the elements in a single list with no nesting.,"`flatten_list([1, [2, [3, 4], [[5]], 6, 7], 8])`","`[1, 2, 3, 4, 5, 6, 7, 8]` because the nested list structures have been removed and all elements are in one flat list.",3,11,10,10,0,1,0,1,0,11,0,1,70.32665215562193,Student_11,6,4,5,2,547,21.0,848.0,605.032999,0.7143246741440378,143.0,657.0,0.9433962264150944,0.0,19.0,18.0,54.0,29.0,54.0,1.0,6.0,6.0,37.0,74.0,64.0,20.0,0.0,0.0,31.0,16.0,17.0,42.0,1.0,67.0,18.0,2.0,6.0,6.0,12.0,10.0,8.0,3.0,57.0,12.0,42.0,0.0,16.0,0.0,7.0,1.0,11.0,4.0,3.0,22.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,22.0,0.0,1.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,12,3,12.0,12.0,2.0,19.0,3.0,149.8174999955,20.160999988263157,3.9486668109999994,3.0,3.0,2.0,2.0,2.0,301.2815003395,32.798999786,1.6744999885,100.0,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,2.4
96,classes_and_objects,creating_a_class,easy,"class Rectangle:
    def __init__(self, length, width):
        self.length = length
        self.width = width

    def area(self):
        return self.length * self.width

    def perimeter(self):
        return 2 * (self.length + self.width)

# Example usage:
my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area()) # Outputs: Area: 50
print('Perimeter:', my_rectangle.perimeter()) # Outputs: Perimeter: 30","Students should understand basic class construction, attribute definition, and use of self to access attributes.","Remember that the area of a rectangle can be calculated by multiplying its length by its width, and the perimeter is the sum of the lengths of all sides.","Create a Python class named `Rectangle` with two attributes: `length` and `width`. The class should have two methods: `area` which returns the area of the rectangle, and `perimeter` which returns the perimeter of the rectangle.","`my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area())
print('Perimeter:', my_rectangle.perimeter())`","`Area: 50
Perimeter: 30` because the area is length * width and the perimeter is 2 * (length + width).",5,14,11,11,0,3,0,4,1,14,0,3,66.72265782306661,Student_11,3,2,5,2,2171,7.0,438.0,183.804,0.420604118993135,35.0,339.0,0.8538812785388128,0.0,18.0,8.0,43.0,14.0,24.0,6.0,0.0,2.0,15.0,24.0,39.0,7.0,0.0,5.0,20.0,11.0,10.0,20.0,1.0,20.0,4.0,14.0,6.0,6.0,4.0,2.0,2.0,4.0,11.0,3.0,13.0,10.0,9.0,0.0,5.0,1.0,7.0,3.0,8.0,8.0,0.0,11.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,2,3.0,3.0,2.0,3.0,1.0,98.9244999885,15.745999892333336,4.51699996,1.0,1.0,1.0,1.0,0.0,213.985999823,23.195000172,0.0,100.0,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,0.8999999999999999
97,classes_and_objects,inheritance,medium,"class Shape:
    def __init__(self, color):
        self.color = color

class Square(Shape):
    def __init__(self, color, side):
        super().__init__(color)
        self.side = side

    def area(self):
        return self.side ** 2

# Example usage:
square = Square('blue', 3)
print(square.area())  # Outputs: 9","Students should be aware of class inheritance, the `super()` function, and how to override methods in subclasses.",Don't forget to call the initializer of the parent `Shape` class using `super()` and override the `area` method for `Square`.,Inherit from a class `Shape` to create a subclass `Square`. The `Shape` class has an instance variable `color`. The `Square` class is initialized with `color` and `side` (the length of a side of the square). Implement the method `area` in the `Square` class that calculates and returns the area of the square.,"square = Square('blue', 3)
print(square.area())",`9` because the area of a square with a side length of 3 is `3*3`.,7,14,11,11,0,3,0,5,2,14,0,3,73.40427642081417,Student_11,6,4,4,4,1949,6.0,335.0,179.668999,0.537931134730539,23.0,266.0,0.8626865671641791,0.0,14.0,8.0,29.0,12.0,20.0,7.0,10.0,7.0,4.0,4.0,34.0,10.0,0.0,0.0,16.0,24.0,9.0,16.0,3.0,12.0,2.0,5.0,6.0,1.0,3.0,1.0,1.0,5.0,14.0,5.0,11.0,0.0,8.0,0.0,4.0,0.0,0.0,1.0,6.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,2,4.0,4.0,1.0,5.0,2.0,96.785999775,25.488200187799997,3.74849987,3.0,3.0,1.0,2.0,3.0,156.495999813,37.507999897000005,1.4666667780000002,90.0,1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3.0
98,classes_and_objects,defining_attributes_and_methods,hard,"import time

class Timer:
    def __init__(self):
        self.start_time = None
        self.end_time = None

    def start(self):
        self.start_time = time.time()
        self.end_time = None

    def stop(self):
        if self.start_time is None:
            raise ValueError('Timer must be started before it can be stopped.')
        self.end_time = time.time()

    def duration(self):
        if self.start_time is None or self.end_time is None:
            raise ValueError('Timer must be started and stopped to get the duration.')
        return self.end_time - self.start_time

# Example usage:
t = Timer()
t.start()
time.sleep(2)
t.stop()
print(t.duration()) # Outputs: 2.0 (approximately)","Students should be familiar with basic class creation, error handling using exceptions, and working with the `time` module.",Use `time.time()` to get the current time. Make sure the timer is in the correct state before allowing `stop` and `duration` to be called.,"In this exercise, you will create a Python class called `Timer`. The class should have methods to `start` the timer, `stop` the timer, and `duration` which should return the time elapsed between the start and stop times in seconds. Additionally, include error handling to ensure that `stop` cannot be called before `start` and that `duration` cannot be called unless the timer has been both started and stopped. Use the `time` module from Python's standard library to get the current time.","`t = Timer() 
t.start() 
# assume a duration of 2 seconds between start and stop 
time.sleep(2) 
t.stop() 
print(t.duration())`","`2.0` or close to `2.0`, depending on the actual time elapsed.",10,28,23,23,0,5,0,5,1,28,0,5,57.12855856039853,Student_11,6,4,5,4,2135,15.0,788.0,658.891,0.8372185514612452,68.0,661.0,0.9251269035532995,0.0,28.0,18.0,72.0,30.0,50.0,2.0,19.0,8.0,16.0,75.0,42.0,11.0,7.0,1.0,29.0,45.0,14.0,37.0,0.0,38.0,11.0,5.0,8.0,2.0,11.0,0.0,0.0,4.0,29.0,1.0,42.0,6.0,17.0,0.0,9.0,2.0,27.0,6.0,21.0,16.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2,2,8.0,7.0,5.0,8.0,2.0,78.52759990679999,24.807499975124998,4.546000123000001,8.0,8.0,5.0,7.0,4.0,94.30400009120001,16.802571365000002,2.3279999492499996,95.0,1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,2.8
99,for_loops,for_loop_with_range_iterate_over_string,easy,"def count_vowels(word):
    count = 0
    vowels = 'aeiou'
    for i in range(len(word)):
        if word[i].lower() in vowels:
            count += 1
    return count

# Example usage:
print(count_vowels('umbrella')) # Outputs: 3","Students should be familiar with for loops, the range function, and basic string operations.",Convert the input string to lowercase to simplify checking and use a loop to count vowels.,"Write a Python program that asks the user to input a word and then uses a for loop with range to count the number of vowels ('a', 'e', 'i', 'o', 'u') in the word. The program should print the total number of vowels found.",`count_vowels('umbrella')`,`3` because there are 3 vowels in 'umbrella'.,3,11,9,9,0,2,0,1,0,11,0,2,65.30685058080002,Student_12,2,2,2,4,586,46.0,1024.0,1377.226,1.3462619745845554,192.0,579.0,0.7529296875,0.0,25.0,3.0,34.0,8.0,41.0,11.0,27.0,27.0,45.0,35.0,87.0,4.0,12.0,11.0,21.0,27.0,17.0,31.0,115.0,129.0,12.0,63.0,14.0,28.0,18.0,2.0,0.0,17.0,10.0,5.0,39.0,12.0,5.0,3.0,10.0,3.0,3.0,14.0,6.0,33.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,21,10,27.0,26.0,8.0,37.0,8.0,88.43774998225,18.779405419864865,3.2362499532499998,3.0,3.0,1.0,3.0,2.0,1070.56799984,27.96266675,4.2089999915,100.0,1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1.6
100,for_loops,nested_for_loop,medium,"def is_prime(num):
    if num < 2:
        return False
    for i in range(2, int(num**0.5) + 1):
        if num % i == 0:
            return False
    return True

def find_prime_pairs(N):
    primes = [i for i in range(2, N+1) if is_prime(i)]
    pairs = [(x, y) for x, y in zip(primes, primes[1:]) if y - x == 6]
    return pairs

# Example usage:
print(find_prime_pairs(30)) # Outputs: [(5, 11), (7, 13), (11, 17), (13, 19), (17, 23), (23, 29)]","Students should know how to define functions, use for loops, list comprehensions, and understand the concept of prime numbers.","First, create a helper function to check for prime numbers. Then, generate a list of primes and find pairs that satisfy the 'sexy primes' condition.","Write a Python function `find_prime_pairs` that takes an integer `N` and returns a list of tuples, where each tuple (`x`, `y`) represents a pair of prime numbers such that `x < y <= N` and `y - x == 6`. This difference of 6 is sometimes referred to as 'sexy primes'.",`find_prime_pairs(30)`,"`[(5, 11), (7, 13), (11, 17), (13, 19), (17, 23), (23, 29)]` because these are the pairs of primes less than 30 that are 6 units apart.",4,12,8,8,0,4,0,1,0,12,0,4,70.29958409708763,Student_12,8,5,1,4,683,56.0,947.0,1568.915999,1.6584735718816068,159.0,477.0,0.6715945089757128,0.0,21.0,6.0,14.0,23.0,44.0,0.0,10.0,0.0,30.0,17.0,118.0,4.0,0.0,0.0,11.0,15.0,25.0,20.0,120.0,98.0,16.0,68.0,10.0,35.0,20.0,0.0,0.0,2.0,14.0,5.0,50.0,4.0,14.0,0.0,25.0,6.0,8.0,27.0,7.0,1.0,0.0,1.0,0.0,8.0,2.0,5.0,11.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,28,6,32.0,32.0,7.0,33.0,24.0,127.93471438557143,20.34154545172727,3.3257916470416666,3.0,3.0,3.0,2.0,1.0,628.57733345,28.3849998715,1.27399993,30.0,1,-1,0,1,-1,-1,0,1,-1,-1,-1,-1,0,4.5
101,for_loops,for_and_while_loop_combo,hard,"def generate_substrings(s):
    substrings = []
    for start in range(len(s)):
        end = start
        while end < len(s):
            substrings.append(s[start:end+1])
            end += 1
    return substrings

# Example usage:
print(generate_substrings('abc')) # Outputs the specified sample output","Students should be comfortable with string slicing, manipulating lists, and nested loops in Python.",Use the index from the `for` loop as the starting point and expand the end index using the `while` loop to create each substring.,Write a Python program that uses a combination of `for` and `while` loops to construct a list of all the substrings of a given string `s`. Your function `generate_substrings` should take a single argument `s` and return a list of all possible contiguous substrings. Use the `for` loop to control the starting point of each substring and the nested `while` loop to extend the substring character by character until the end of the string is reached.,`generate_substrings('abc')`,"`['a', 'ab', 'abc', 'b', 'bc', 'c']` because these are all the contiguous substrings that can be formed from the string 'abc'.",3,8,8,7,0,1,0,1,0,8,0,1,75.15517382051522,Student_12,4,4,4,1,760,18.0,425.0,435.788,1.0278018867924528,92.0,262.0,0.8329411764705882,0.0,7.0,4.0,18.0,4.0,14.0,5.0,4.0,16.0,25.0,21.0,45.0,2.0,0.0,0.0,9.0,19.0,15.0,9.0,41.0,65.0,2.0,10.0,4.0,2.0,3.0,1.0,0.0,2.0,10.0,2.0,19.0,7.0,3.0,0.0,12.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,11,2,11.0,11.0,3.0,11.0,8.0,120.12133336066665,14.822363614999999,4.1032500267500005,2.0,2.0,1.0,2.0,1.0,572.967999935,21.073500037,1.028000117,100.0,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1.8
102,recursion,handling_recursion_depth,easy,"def fibonacci(n):
    if n <= 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fibonacci(n-1) + fibonacci(n-2)

# Example usage:
print(fibonacci(6)) # Outputs: 8",The students should be comfortable with recursion and should understand the Fibonacci sequence.,Define the base cases for when `n` is 0 or 1 and use recursion to express the relation `F(n) = F(n-1) + F(n-2)`.,"Construct a recursive Python function called `fibonacci` that will return the `n`-th number in the Fibonacci sequence. The sequence starts with 0 and 1, and every number thereafter is the sum of the previous two.",`fibonacci(6)`,"`8` because the Fibonacci sequence up to the 6th number is: 0, 1, 1, 2, 3, 5, 8.",3,9,8,8,0,1,0,1,0,9,0,1,68.15316067222922,Student_12,2,2,5,1,434,19.0,523.0,517.973999,0.9922873544061304,121.0,331.0,0.864244741873805,0.0,12.0,1.0,10.0,21.0,34.0,29.0,14.0,5.0,33.0,6.0,47.0,7.0,0.0,0.0,2.0,1.0,22.0,12.0,52.0,69.0,1.0,18.0,9.0,3.0,15.0,0.0,0.0,0.0,14.0,0.0,35.0,0.0,9.0,0.0,1.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,12,2,15.0,15.0,3.0,15.0,12.0,127.93233331066665,17.247000010799997,2.2271666725000006,1.0,1.0,1.0,1.0,0.0,540.948999882,17.031000137,0.0,100.0,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0.3999999999999999
103,recursion,defining_a_recursive_function,medium,"def recursive_reverse(s):
    if len(s) == 0:
        return s
    else:
        return s[-1] + recursive_reverse(s[:-1])

# Example usage:
print(recursive_reverse('hello'))  # Outputs: 'olleh'",Students should understand the concept of string slicing and recursion in Python.,Consider the last character of the string and recursively reverse the remaining part of the string.,"Write a Python function named `recursive_reverse` that takes a string as input and returns the string reversed using recursion. If the input string is empty, the function should return an empty string.",`recursive_reverse('hello')`,`'olleh'` because the reverse of the string 'hello' is 'olleh'.,3,11,9,9,0,2,0,1,0,11,0,2,68.75825154615833,Student_12,1,1,5,1,568,10.0,400.0,247.462999,0.6202080175438597,54.0,266.0,0.8,0.0,12.0,5.0,27.0,3.0,13.0,5.0,4.0,15.0,20.0,14.0,38.0,5.0,5.0,0.0,15.0,21.0,10.0,21.0,36.0,35.0,3.0,10.0,4.0,9.0,4.0,2.0,0.0,2.0,5.0,0.0,20.0,5.0,2.0,0.0,10.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,7,0,8.0,8.0,1.0,9.0,6.0,147.296999931,13.063888867777777,3.1088333526666667,1.0,1.0,1.0,1.0,0.0,259.177000046,19.664999723,0.0,40.0,1,0,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,-0.19999999999999996
104,recursion,defining_a_recursive_function,hard,"def flatten_list(lst):
    flat_list = []
    for item in lst:
        if isinstance(item, list):
            flat_list.extend(flatten_list(item))
        else:
            flat_list.append(item)
    return flat_list

# Example usage:
print(flatten_list([1, [2, [3, 4], [[5]], 6, 7], 8])) # Outputs: [1, 2, 3, 4, 5, 6, 7, 8]","Students should know how to use lists, loops, recursion, and type checking with `isinstance`.","Use a for loop to iterate through each element. For each list found, call the function recursively; otherwise, add the element to the resulting list.",Develop a Python program that defines a recursive function named `flatten_list` which takes a list with nested lists of arbitrary depth and returns a flat list containing all the elements in a single list with no nesting.,"`flatten_list([1, [2, [3, 4], [[5]], 6, 7], 8])`","`[1, 2, 3, 4, 5, 6, 7, 8]` because the nested list structures have been removed and all elements are in one flat list.",5,15,14,14,0,1,0,1,0,15,0,1,100.0,Student_12,4,4,2,1,547,38.0,1056.0,1153.417,1.0932862559241705,227.0,639.0,0.8200757575757576,0.0,29.0,9.0,50.0,16.0,29.0,4.0,7.0,13.0,34.0,76.0,92.0,7.0,0.0,1.0,50.0,62.0,26.0,10.0,108.0,133.0,10.0,54.0,15.0,19.0,4.0,2.0,0.0,0.0,17.0,3.0,75.0,1.0,5.0,0.0,16.0,1.0,16.0,12.0,9.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,21,5,21.0,21.0,7.0,24.0,11.0,92.20042855428571,21.019208351625,2.9327272503636364,2.0,2.0,1.0,2.0,1.0,1168.641000033,10.0614999535,2.878000259,50.0,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,2.2
105,classes_and_objects,creating_a_class,easy,"class Rectangle:
    def __init__(self, length, width):
        self.length = length
        self.width = width

    def area(self):
        return self.length * self.width

    def perimeter(self):
        return 2 * (self.length + self.width)

# Example usage:
my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area()) # Outputs: Area: 50
print('Perimeter:', my_rectangle.perimeter()) # Outputs: Perimeter: 30","Students should understand basic class construction, attribute definition, and use of self to access attributes.","Remember that the area of a rectangle can be calculated by multiplying its length by its width, and the perimeter is the sum of the lengths of all sides.","Create a Python class named `Rectangle` with two attributes: `length` and `width`. The class should have two methods: `area` which returns the area of the rectangle, and `perimeter` which returns the perimeter of the rectangle.","`my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area())
print('Perimeter:', my_rectangle.perimeter())`","`Area: 50
Perimeter: 30` because the area is length * width and the perimeter is 2 * (length + width).",0,0,0,0,0,0,0,0,0,0,0,0,0.0,Student_12,3,2,4,2,2171,23.0,922.0,672.99,0.7307166123778501,144.0,520.0,0.720173535791757,0.0,13.0,15.0,72.0,38.0,37.0,6.0,1.0,2.0,22.0,35.0,44.0,8.0,0.0,13.0,49.0,30.0,11.0,22.0,127.0,130.0,3.0,57.0,9.0,33.0,6.0,0.0,0.0,2.0,16.0,8.0,18.0,16.0,7.0,0.0,5.0,2.0,7.0,11.0,19.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,15,8,16.0,16.0,2.0,26.0,4.0,83.451500058,20.413346134653846,4.303500056500001,1.0,1.0,1.0,1.0,0.0,728.023999929,37.381000042,0.0,30.0,0,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1.0999999999999999
106,classes_and_objects,inheritance,medium,"class Shape:
    def __init__(self, color):
        self.color = color

class Square(Shape):
    def __init__(self, color, side):
        super().__init__(color)
        self.side = side

    def area(self):
        return self.side ** 2

# Example usage:
square = Square('blue', 3)
print(square.area())  # Outputs: 9","Students should be aware of class inheritance, the `super()` function, and how to override methods in subclasses.",Don't forget to call the initializer of the parent `Shape` class using `super()` and override the `area` method for `Square`.,Inherit from a class `Shape` to create a subclass `Square`. The `Shape` class has an instance variable `color`. The `Square` class is initialized with `color` and `side` (the length of a side of the square). Implement the method `area` in the `Square` class that calculates and returns the area of the square.,"square = Square('blue', 3)
print(square.area())",`9` because the area of a square with a side length of 3 is `3*3`.,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Student_12,2,1,5,1,1949,24.0,819.0,611.894,0.748036674816626,144.0,487.0,0.7704517704517705,0.0,19.0,11.0,43.0,24.0,42.0,15.0,14.0,11.0,9.0,13.0,72.0,12.0,0.0,1.0,26.0,47.0,19.0,24.0,90.0,100.0,14.0,50.0,8.0,5.0,13.0,0.0,0.0,9.0,23.0,7.0,21.0,2.0,11.0,0.0,6.0,0.0,0.0,3.0,16.0,9.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,12,4,16.0,16.0,3.0,23.0,6.0,121.08000008266667,15.127652157869568,3.9181666773333337,2.0,2.0,1.0,2.0,1.0,654.10800004,17.9809999465,2.907999993,70.0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,0.09999999999999987
107,classes_and_objects,defining_attributes_and_methods,hard,"import time

class Timer:
    def __init__(self):
        self.start_time = None
        self.end_time = None

    def start(self):
        self.start_time = time.time()
        self.end_time = None

    def stop(self):
        if self.start_time is None:
            raise ValueError('Timer must be started before it can be stopped.')
        self.end_time = time.time()

    def duration(self):
        if self.start_time is None or self.end_time is None:
            raise ValueError('Timer must be started and stopped to get the duration.')
        return self.end_time - self.start_time

# Example usage:
t = Timer()
t.start()
time.sleep(2)
t.stop()
print(t.duration()) # Outputs: 2.0 (approximately)","Students should be familiar with basic class creation, error handling using exceptions, and working with the `time` module.",Use `time.time()` to get the current time. Make sure the timer is in the correct state before allowing `stop` and `duration` to be called.,"In this exercise, you will create a Python class called `Timer`. The class should have methods to `start` the timer, `stop` the timer, and `duration` which should return the time elapsed between the start and stop times in seconds. Additionally, include error handling to ensure that `stop` cannot be called before `start` and that `duration` cannot be called unless the timer has been both started and stopped. Use the `time` module from Python's standard library to get the current time.","`t = Timer() 
t.start() 
# assume a duration of 2 seconds between start and stop 
time.sleep(2) 
t.stop() 
print(t.duration())`","`2.0` or close to `2.0`, depending on the actual time elapsed.",0,1,0,0,1,0,1,0,0,1,1,1,100.0,Student_12,4,2,1,1,2135,23.0,588.0,501.206,0.8538432708688246,94.0,409.0,0.8554421768707483,0.0,25.0,17.0,45.0,19.0,30.0,9.0,18.0,7.0,18.0,32.0,32.0,6.0,0.0,0.0,15.0,35.0,14.0,17.0,20.0,78.0,8.0,20.0,8.0,8.0,6.0,0.0,0.0,0.0,9.0,1.0,20.0,1.0,3.0,0.0,7.0,0.0,13.0,20.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,14,5,13.0,13.0,2.0,17.0,7.0,87.3324997425,21.36976473464706,3.336000034,2.0,2.0,1.0,3.0,0.0,588.60800004,19.163333336333334,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.7999999999999998
